yf_ticker,close,obv,obv_slope_20d,obv_slope_50d,obv_slope_200d,obv_52w_range_pct,obv_52w_high,obv_26w_high,obv_slope_13w,obv_slope_26w,obv_price_divergence,price_52w_range_pct,range_position_divergence,price_chg_13w,obv_acceleration_quiet_base,obv_acceleration_basis,obv_slope_42d,obv_slope_42d_recent_high,obv_calm_current_ratio,price_chg_42d,obv_calm_continuation,obv_calm_continuation_basis,avg_daily_traded_value,daily_macd,daily_signal,daily_hist,macd_early_bullish,macd_early_bearish,weekly_macd,weekly_signal,weekly_hist,weekly_macd_positive,supertrend_10_3_value,supertrend_10_3_dir,supertrend_2_1_value,supertrend_2_1_dir,supertrend_weekly_dir,supertrend_weekly_value,ema10,ema20,early_ema_alignment,rs_score,rs_nifty_52w_high,rs_nifty_chg_13w,rs_nifty_chg_26w,rs_sector_52w_high,rs_sector_chg_13w,rs_sector_chg_26w,sector_index_source,pct_from_52w_high,near_52w_high,near_breakout_15pct,atr_compression_ratio,atr_compression_percentile,range_compression_ratio,volatility_compression,monthly_macd,monthly_signal,monthly_hist,monthly_ema20,monthly_ema50,monthly_bullish,ticker,name,sector,ticker_fund,sales_cagr,profit_cagr,roce,debt_equity,data_quality,eps_growth_latest_qtr,eps_growth_prev_qtr,eps_acceleration,revenue_growth_latest_qtr,revenue_growth_prev_qtr,revenue_acceleration,earnings_data_quality,peg_ratio,ev_ebitda,fcf_latest,fcf_trend_pct,gross_margin_trend,operating_margin_trend,garp_data_quality,fundamentally_qualified,score_obv,score_macd_weekly,score_macd_daily,score_trend,score_rs,composite_score,category,elite_score_obv,elite_score_rs,elite_score_macd_early,elite_score_ema_alignment,elite_score_compression,elite_score_supertrend,elite_score_weekly_macd,elite_score_above_ema20,elite_score_fundamentals,EliteCompounderScore,elite_category,flag_obv_leader,flag_rs_leader,flag_early_macd,flag_compression,flag_ema_alignment,flag_near_breakout,RS_vs_Broad_Index_pct,rs_rank,rs_rank_score,flag_rs_top_decile,trend_birth_flag,trend_birth_score,flag_trend_birth,monthly_trend_score,flag_monthly_bullish,sector_rank,sector_leader_score,flag_sector_leader,trend_death_flag,trend_death_score,flag_trend_death,flag_bullish_obv_divergence,obv_leadership_rank,flag_obv_leadership_top_decile,mf_holding_pct,fii_holding_pct,mf_holding_pct_prev_qtr,fii_holding_pct_prev_qtr,mf_holding_increasing,fii_holding_increasing,mf_holding_change_qoq,fii_holding_change_qoq,mf_increasing_2q_streak,fii_increasing_2q_streak,shareholding_quarter_end,shareholding_data_quality,flag_mf_increasing,flag_fii_increasing,institutional_accumulation_score,flag_institutional_accumulation,earnings_acceleration_score,flag_earnings_accelerating,universe
KPITTECH.NS,562.0,214210776.0,-0.09358492484228624,0.6131052392500419,-0.07450132311441499,69.71463836453947,0.0,0.0,0.2697768511564713,0.06592369572755204,47.97340493203406,2.478431028965166,67.2362073355743,-25.04853875790922,🟢,accelerating_but_price_moved,0.5500213617117157,0.7969082812090127,0.6901940595688908,0.8892751083722228,,price_not_rising,814227686.0990295,-9.133857182840075,-6.111005131320207,-3.022852051519868,0.0,0.0,-76.4070471721144,-83.90419627501802,7.49714910290362,1.0,560.0661794843609,1.0,571.282079717591,-1.0,-1.0,716.3476865564569,579.6131692491108,587.4144721399805,0.0,-18.067901541145815,0.0,-28.366804901537577,-22.96021533751176,0.0,-29.49599808659553,-26.83683510722893,^CNXIT,-56.35187342917034,0.0,0.0,0.564000514163232,1.5873015873015872,0.2954035318871089,1.0,-170.43448015701665,-110.45429200364646,-59.98018815337019,909.8094795182826,969.7201048284172,0.0,KPITTECH,KPIT Technologies Ltd.,Information Technology,KPITTECH.NS,24.25118626743592,18.708713828275926,21.26745638014242,0.2367714871197025,ok,-28.067226890756302,22.176591375770023,-50.243818266526326,-2.1043834015195793,5.783206869540433,-7.887590271060013,ok,1.4653169775127357,,,,,,missing,True,60.830123427588816,85.35999999999999,34.0,30.0,1.0,46.57103702827664,Exit Candidate,10.0,0.0,0.0,0.0,10.0,6.5,8.535999999999998,0.0,10.0,45.036,Below Watchlist,,,,🟢,,,-18.067901541145815,1.0,0,,0.0,0.0,,0,,6.0,0,,0.0,0.0,,🟢,69.39999999999999,,12.09,13.25,,,,,,,,,31-MAR-2026,ok,,,,,0.0,,NSE500
NAM-INDIA.NS,1188.9000244140625,156581536.0,-0.3014881918011772,-0.04184403498787231,0.11250480826117312,62.39754025669604,0.0,0.0,-0.013035469484419806,0.10647511745621786,-2.60721988562854,86.65015177647692,-24.252611519780878,10.792808995410486,,neither,-0.031466654599767614,0.39557471151864065,-1.0563854494329277,-1.962556915650382,,no_obv_signal,1715070037.6027038,-0.18701234283048507,4.050764108173357,-4.2377764510038425,0.0,0.0,65.81015461591028,71.919315806682,-6.109161190771715,0.0,1154.0229318900742,1.0,1196.0753863411956,-1.0,1.0,988.4148258230998,1186.1704512762049,1188.8019711614538,0.0,19.600152031576304,0.0,6.647507301365385,32.68236480272264,,,,^CNXFIN,-4.964026825414669,1.0,1.0,1.0351951072969217,32.142857142857146,0.49342089078183937,0.0,160.65445786018347,135.9792061433432,24.67525171684028,917.6099034258048,697.4903498362307,1.0,NAM-INDIA,Nippon Life India Asset Management Ltd.,Financial Services,NAM-INDIA.NS,26.133511783956152,28.34914390634127,40.023136631516785,0.01617036620492194,ok,30.69139966273188,-4.662379421221866,35.35377908395375,3.809240182475329,4.742797186932849,-0.9335570044575201,ok,1.7459516648376974,,,,,,missing,True,30.629139089843612,12.839999999999998,29.2,90.0,82.39999999999999,46.496741726953076,Exit Candidate,5.0,5.0,0.0,0.0,0.0,6.5,1.2839999999999998,5.0,10.0,32.784,Below Watchlist,,,,,,🟢,19.600152031576304,82.39999999999999,5,,0.0,0.0,,10,🟢,41.0,0,,0.0,0.0,,,36.6,,9.950000000000001,7.340000000000001,,,,,,,,,31-MAR-2026,ok,,,,,10.0,,NSE500
JIOFIN.NS,233.14999389648438,2053462540.0,-0.017225945920985173,0.21390254781394644,0.0060810823183850985,84.44554122815745,0.0,0.0,0.2137027908854839,0.10417268533661579,28.43359851803398,10.290613968876917,74.15492725928054,2.1130848437727945,🟢,accelerating_quiet_base,0.1699581420249283,0.3227102662090675,0.5266586155484161,0.13970008130601563,,price_not_rising,3016420973.730382,-2.854911735278023,-1.720901185882375,-1.1340105493956478,0.0,0.0,-4.526469732561651,-5.42664879892911,0.9001790663674587,1.0,248.255088302509,-1.0,239.08858573241292,-1.0,-1.0,268.9165079314299,238.714202778569,241.5444101362756,0.0,-1.304393493118668,0.0,-0.21736687211550976,0.05863022073513413,,,,^CNXFIN,-26.360171529989167,0.0,0.0,0.8331264974466346,46.42857142857143,0.4191253696337504,0.0,-11.66336768062348,-6.2180967560494915,-5.445270924573989,262.4379712217001,264.96769663944036,0.0,JIOFIN,Jio Financial Services Ltd.,Financial Services,JIOFIN.NS,431.7084751286302,268.2773586423726,1.7356870253319823,0.16262813720573352,ok,195.34883720930233,2.380952380952383,192.96788482834995,107.75472877549603,25.859230444221048,81.89549833127498,ok,0.28014022644447545,,,,,,missing,False,66.7759394298551,72.28,48.8,0.0,31.2,46.488781828956526,Exit Candidate,10.0,2.5,0.0,0.0,0.0,0.0,7.228,0.0,0.0,19.728,Below Watchlist,,,,,,,-1.304393493118668,31.2,0,,0.0,0.0,,0,,77.0,0,,0.0,0.0,,🟢,67.2,,5.34,0.0,,,,,,,,,21-APR-2026,ok,,,,,20.0,🟢,NSE500
ANGELONE.NS,298.0,1770749012.0,-0.10866313553122547,-0.16363492891386225,0.043787439803193,65.67169420299093,0.0,0.0,-0.1181027290234058,0.03957445823139311,9.778975977193548,61.645559446822574,4.026134756168361,-8.221796748064525,,neither,-0.16044014167627244,0.27961655534244867,1.2816470433802136,-12.365408578976112,,no_obv_signal,1893685303.0443053,-3.7517107354399286,-5.504705065688973,1.7529943302490443,0.0,0.0,3.9923600661063574,10.250041952710914,-6.257681886604557,0.0,304.19612880711145,-1.0,288.8283771009858,1.0,1.0,271.85856745609897,291.6623587538969,293.40804027570243,0.0,10.208981357104278,0.0,-12.741364614255712,30.99581655371264,,,,^CNXFIN,-15.749258363134985,0.0,0.0,1.030947514619615,50.39682539682539,0.5488188075688974,0.0,19.61319538558746,16.299656525653642,3.313538859933818,270.2891182405391,234.23864423089543,1.0,ANGELONE,Angel One Ltd.,Financial Services,ANGELONE.NS,20.296253418039424,0.9330755978899097,26.855490404544646,1.2997189671893008,ok,-28.488372093023255,19.48593261549149,-47.974304708514744,-2.1015625805431744,9.359192330992764,-11.460754911535938,ok,27.839528821398737,,,,,,missing,False,32.89509297104682,12.48,86.4,55.0,67.4,46.43452789131405,Exit Candidate,5.0,2.5,0.0,0.0,0.0,3.5,1.248,5.0,0.0,17.247999999999998,Below Watchlist,,,,,,,10.208981357104278,67.4,0,,0.0,0.0,,10,🟢,83.0,0,,0.0,0.0,,,11.200000000000001,,16.77,12.8,,,,,,,,,31-MAR-2026,ok,,,,,0.0,,NSE500
SCHNEIDER.NS,,256683167.0,-0.062375308282377626,-0.014709484357935529,0.049553532995002064,87.82715986557346,0.0,0.0,0.014649732525268331,0.02653514934785139,17.01459967682861,70.86136047484266,16.96579939073081,5.135648844039298,,quiet_but_not_accelerating,-0.020373651948474084,0.1864496943144473,-0.5608048422357315,-17.653344613241583,,no_obv_signal,659272526.3505127,-37.86562874519427,-38.34801925887753,0.48239051368325647,1.0,0.0,77.183467373349,100.67846181089146,-23.49499443754246,0.0,,-1.0,,1.0,1.0,,1209.3716725895022,1238.4944106838834,0.0,14.935733967053423,0.0,8.811248281282214,46.20256889967784,0.0,8.811248281282214,46.20256889967784,FALLBACK_BROAD_INDEX,-17.894735215585442,0.0,0.0,1.267727545685282,48.01587301587302,0.4886543954002572,0.0,177.3294413938046,145.71390254013286,31.615538853671723,990.104777859746,724.3066011019885,1.0,SCHNEIDER,Schneider Electric Infrastructure Ltd.,Capital Goods,SCHNEIDER.NS,,,,,missing,,,,,,,missing,,,,,,,missing,False,48.699505952950716,3.7199999999999998,76.2,40.0,77.4,46.39385178588522,Exit Candidate,10.0,10.0,10.0,0.0,0.0,3.5,0.372,0.0,0.0,33.872,Below Watchlist,,,🟢,,,,14.935733967053423,77.4,0,,,,,10,🟢,33.0,0,,,,,🟢,24.0,,3.2800000000000002,3.19,,,,,,,,,31-MAR-2026,ok,,,,,,,NSE500
BELRISE.NS,227.1699981689453,762193110.0,-0.057379342701289485,0.14491111153299102,0.19907485731990132,95.75240985696925,0.0,0.0,0.12475415844634252,0.16115913490897182,10.672181413028568,71.88219452895397,23.870215328015277,-3.2207206987593384,,quiet_but_not_accelerating,0.13792796721478967,0.8030221411810687,0.8005906051875818,-1.8958366885185374,,no_obv_signal,1079837101.9153016,-1.8529661496525307,-1.3479464443375602,-0.5050197053149705,0.0,0.0,11.550759526152632,14.21123770649168,-2.660478180339048,0.0,248.40672728906603,-1.0,234.67598337447333,-1.0,1.0,210.00920334734818,232.4652289484252,234.22630733666742,0.0,6.741517839915216,0.0,4.776183126253741,33.405121015768714,0.0,6.843557539177003,30.330719474082212,^CNXAUTO,-13.078250291309457,0.0,1.0,1.0306068803500108,2.7777777777777777,0.37809514571005687,1.0,34.5622782059115,28.298161711037814,6.264116494873683,179.15647942147194,139.70127406663713,1.0,BELRISE,Belrise Industries Ltd.,Automobile and Auto Components,BELRISE.NS,14.244639395042125,16.57092635771107,14.694120010603395,0.29099886439411554,ok,5.51724137931035,-11.04294478527607,16.56018616458642,9.070874727197841,-0.5530815056971602,9.623956232895,ok,2.4265707982757734,,,,,,missing,False,65.14334344993924,18.36,55.60000000000001,30.0,58.199999999999996,46.28500303498176,Exit Candidate,10.0,10.0,0.0,0.0,10.0,0.0,1.8359999999999999,0.0,0.0,31.836,Below Watchlist,,,,🟢,,🟢,6.741517839915216,58.199999999999996,0,,0.0,0.0,,10,🟢,18.0,0,,0.0,0.0,,🟢,64.4,,8.86,0.0,,,,,,,,,31-MAR-2026,ok,,,,,10.0,,NSE500
BAJAJHFL.NS,84.01000213623047,-694956411.0,0.004597263433671591,-0.04159140747504738,-0.07366504936806163,14.745299361500408,0.0,0.0,0.07652180142877384,0.08849899995967178,-425.0811401922938,25.49616000815132,-10.750860646650914,-0.011895390663241301,,quiet_but_not_accelerating,-0.06654945277948104,0.32750541556044893,-0.45858313129160044,-4.609966586422454,,no_obv_signal,213099632.87885323,-0.5951849390343682,-0.6060035199551702,0.010818580920802012,1.0,0.0,-1.804790580261212,-2.0518169110102398,0.2470263307490277,1.0,85.90457978276501,-1.0,82.3580778297788,1.0,1.0,75.74076003744973,83.80353183382967,84.24378169618338,0.0,0.546890038629592,0.0,-1.851293905810314,2.597357991766125,,,,^CNXFIN,-27.527602257384657,0.0,0.0,0.7169553950295597,50.0,0.27711389714474843,0.0,-14.399780311702145,-14.310850954815734,-0.08892935688641046,100.08497878397247,121.02274755159367,0.0,BAJAJHFL,Bajaj Housing Finance Ltd.,Financial Services,BAJAJHFL.NS,25.514427306717714,26.734644305664833,3.291477202857744,4.602306819004218,ok,7.499999999999993,0.0,7.499999999999993,5.06855870664364,0.6657148143364321,4.4028438923072075,ok,0.9733315582016642,,,,,,missing,False,28.64085477652514,69.75999999999999,67.2,40.0,36.8,46.14425643295753,Exit Candidate,10.0,2.5,10.0,0.0,0.0,3.5,6.975999999999999,0.0,0.0,32.976,Below Watchlist,,,🟢,,,,0.546890038629592,36.8,0,,0.0,0.0,,0,,40.0,0,,0.0,0.0,,,49.8,,0.35000000000000003,0.98,,,,,,,,,31-MAR-2026,ok,,,,,0.0,,NSE500
ARE&M.NS,837.7999877929688,170630273.0,-0.11767562989601427,0.12213799779082066,0.40139240859608144,88.56249236410287,0.0,0.0,0.13715993588106395,0.47027694239704265,84.64165909910861,45.63184473312931,42.93064763097355,1.3371109508926837,,quiet_but_not_accelerating,0.0780935909844251,1.5942239717937938,0.3590789649044251,-5.306356522471578,,no_obv_signal,612169894.9274231,-15.4297463171647,-4.555891607710243,-10.873854709454456,0.0,0.0,9.365951958812161,8.312833028226489,1.053118930585672,1.0,902.579105761008,-1.0,856.5157221081429,-1.0,1.0,764.2589762492302,873.6988800128764,891.0589938454305,0.0,0.697033923913463,0.0,-1.9943512542803576,7.150785104883073,0.0,18.243730575820894,3.894532192077116,^CNXAUTO,-19.409712086351785,0.0,0.0,0.989287514471132,54.761904761904766,0.6010254798399829,0.0,-29.521184467884495,-17.453909937989007,-12.067274529895489,907.5933829293012,883.5027102033334,0.0,ARE&M,Amara Raja Energy & Mobility Ltd.,Automobile and Auto Components,ARE&M.NS,9.995439571861198,7.018793118884248,14.22613488408471,0.050149648843802165,ok,124.15143603133161,-14.888888888888888,139.0403249202205,3.683122443294283,0.2666799957660508,3.4164424475282322,ok,2.60864263839573,,,,,,missing,False,57.616872327436,73.24000000000001,15.8,30.0,37.6,45.94306169823081,Exit Candidate,10.0,7.5,0.0,0.0,0.0,0.0,7.324000000000001,0.0,0.0,24.824,Below Watchlist,,,,,,,0.697033923913463,37.6,0,,0.0,0.0,,0,,28.0,0,,0.0,0.0,,🟢,82.19999999999999,,7.17,0.0,,,,,,,,,31-MAR-2026,ok,,,,,10.0,,NSE500
ZFCVINDIA.NS,,-20839126.0,-0.25054301078992336,-0.017376626243921327,-0.04325332689187201,4.371968086133243,0.0,0.0,-0.0731944280664787,-0.04672647214789825,-1.7835737371129206,78.92576600409214,-74.5537979179589,6.299404300879319,,quiet_but_not_accelerating,-0.015201359649176785,0.15384145706989172,-0.49571722045766636,9.072120497738535,,no_obv_signal,245331455.42963868,11.481659321113057,23.98345536944164,-12.501796048328583,0.0,0.0,51.085755443578364,42.52769633793799,8.558059105640375,1.0,,1.0,,-1.0,1.0,,2565.849431085215,2565.3486860443927,0.0,4.906762797457083,0.0,3.0380554019383332,3.2847780244474656,0.0,-0.8872894482972904,2.3785294218570563,^CNXAUTO,-4.827877068719789,1.0,1.0,0.8729792237669665,22.22222222222222,0.7850544532091358,1.0,93.71943870664609,77.30981662761411,16.409622079031976,2374.989166241022,2165.2615498430337,1.0,ZFCVINDIA,ZF Commercial Vehicle Control Systems India Ltd.,Automobile and Auto Components,ZFCVINDIA.NS,,,,,missing,,,,,,,missing,,,,,,,missing,False,12.750188830146634,86.32,13.200000000000001,75.0,52.0,45.86905664904398,Exit Candidate,0.0,7.5,0.0,0.0,10.0,6.5,8.632,0.0,0.0,32.632,Below Watchlist,,,,🟢,,🟢,4.906762797457083,52.0,0,,,,,10,🟢,16.0,0,,,,,,8.200000000000001,,24.95,0.0,,,,,,,,,31-MAR-2026,ok,,,,,,,NSE500
UPL.NS,576.75,241977977.0,0.3577691341467331,0.03372698413063272,-0.12545751109541256,23.044796558614415,0.0,0.0,-0.034037379253081854,-0.08028306276608405,9.056276310436985,7.192184298328175,15.85261226028624,-7.330871106122283,,quiet_but_not_accelerating,-0.003944239525595292,0.1800391670715449,1.0,-2.087801582536042,,no_obv_signal,1165517274.4763732,-2.229935201470653,-3.74882895769807,1.518893756227417,0.0,0.0,-22.069164005752214,-22.194036053545993,0.12487204779377947,1.0,596.6120858426227,-1.0,582.8570767957084,-1.0,-1.0,669.3602567894611,576.126295657756,576.8576671367055,0.0,-3.315782303916585,0.0,-10.814721677539051,-0.9918600606664496,0.0,-10.814721677539051,-0.9918600606664496,FALLBACK_BROAD_INDEX,-27.691955108351436,0.0,0.0,0.650452707818336,0.7936507936507936,0.2933144568237319,1.0,-7.360225431412573,6.114698492794583,-13.474923924207156,621.8261935376074,627.8645776413756,0.0,UPL,UPL Ltd.,Chemicals,UPL.NS,,,,,missing,,,,,,,missing,,,,,,,missing,False,52.405678795515044,69.64,85.2,0.0,22.6,45.81970363865451,Exit Candidate,0.0,0.0,0.0,0.0,10.0,0.0,6.964,0.0,0.0,16.964,Below Watchlist,,,,🟢,,,-3.315782303916585,22.6,0,,0.0,0.0,,0,,19.0,0,,0.0,0.0,,,8.6,,7.23,43.1,,,,,,,,,31-MAR-2026,ok,,,,,,,NSE500
TTML.NS,36.4900016784668,2731779621.0,0.11983532752648661,0.030607452843829548,0.07678068214067066,98.72066292156939,0.0,0.0,0.022995982569757895,0.07307423514449923,56.95539186156279,18.702154615533313,80.01850830603607,-15.824675979514858,,neither,0.040097950856905575,0.1706280261320361,1.0,-11.603675490495412,,no_obv_signal,158590286.7925272,-0.5679713680648533,-0.5785432560081749,0.010571887943321645,0.0,0.0,-2.0422439422551832,-1.8088108365578386,-0.23343310569734466,0.0,39.84290551634385,-1.0,37.91273120431203,-1.0,1.0,32.53316255314487,37.65080473566257,38.03761847979331,0.0,-6.228148925739796,0.0,-20.489254697725546,-4.564956497439354,0.0,-20.489254697725546,-4.564956497439354,FALLBACK_BROAD_INDEX,-37.931619135543805,0.0,0.0,0.7065363825433945,43.65079365079365,0.39421769737993223,0.0,-9.76745834731058,-9.359991254646962,-0.4074670926636177,50.20391435314746,61.32448098234558,0.0,TTML,Tata Teleservices (Maharashtra) Ltd.,Telecommunication,TTML.NS,,,,,missing,,,,,,,missing,,,,,,,missing,False,74.06223202254928,26.880000000000003,67.0,30.0,14.399999999999999,45.80466960676478,Exit Candidate,10.0,0.0,0.0,0.0,0.0,0.0,2.6880000000000006,0.0,0.0,12.688,Below Watchlist,,,,,,,-6.228148925739796,14.399999999999999,0,,0.0,0.0,,0,,9.0,0,,0.0,0.0,,🟢,37.6,,0.16,2.6,,,,,,,,,31-MAR-2026,ok,,,,,,,NSE500
AIIL.NS,,84624363.0,-0.021440809752543834,0.20643956782484824,0.3719858006112904,96.86149916028134,0.0,0.0,0.27535345823788027,0.5767003538343993,77.79934021693295,41.75552518001999,55.10597398026135,12.779239010848187,,neither,0.1919481190796384,1.4210225334168884,0.7399362459825712,1.4679827008928559,,no_obv_signal,231409455.8903412,-7.8343320654145145,-3.2146853209505535,-4.619646744463961,0.0,0.0,8.213510559873725,8.394548243726257,-0.18103768385253183,0.0,,-1.0,,-1.0,1.0,414.48421935911955,532.5615446129655,541.5509793908462,0.0,6.466590065187539,0.0,9.362038412509154,12.013995937811517,,,,^CNXFIN,-22.900135741305256,0.0,0.0,0.9729615150396824,27.77777777777778,0.5363958244188936,0.0,56.68254654201161,67.21771667704792,-10.53517013503631,479.3713556587606,372.9495735773375,0.0,AIIL,Authum Investment & Infrastructure Ltd.,Financial Services,AIIL.NS,82.2107166080183,-23.444615567050608,10.993880587909187,0.10243321491814142,ok,1594.805194805195,-59.516298633017875,1654.3214934382129,372.9619259116218,-35.003347000251026,407.96527291187283,ok,,,,,,,missing,False,70.34152470609845,27.48,27.800000000000004,30.0,56.8,45.28845741182953,Exit Candidate,10.0,5.0,0.0,0.0,0.0,0.0,2.7479999999999998,0.0,0.0,17.748,Below Watchlist,,,,,,,6.466590065187539,56.8,0,,,,,0,,82.0,0,,,,,🟢,89.0,,0.15,14.24,,,,,,,,,31-MAR-2026,ok,,,,,20.0,🟢,NSE500
ESCORTS.NS,3013.199951171875,73238348.0,-0.001875373397912691,0.05525684263762318,0.020747606795570372,98.31176339330993,0.0,0.0,0.06472836513166103,0.02836896864762201,26.038027880744735,26.496208691405876,71.81555470190406,8.88253268818151,🟢,accelerating_but_price_moved,0.05526703269665425,0.07754912930922027,0.7458269383986922,3.5962267071334875,,no_obv_signal,206362712.4723999,-9.341963876260706,3.283764888136396,-12.625728764397103,0.0,0.0,-47.02305091172684,-75.07124910575793,28.048198194031087,1.0,3169.971754924945,-1.0,3035.5881681940386,-1.0,-1.0,3398.5591901484895,3013.8522647435307,3028.5715435745888,0.0,-1.4836226356982636,0.0,6.936993982646422,-10.41027651127553,0.0,6.936993982646422,-10.41027651127553,FALLBACK_BROAD_INDEX,-22.700946541875698,0.0,0.0,0.6699845963615111,10.714285714285714,0.3953385274852759,1.0,-26.70188351321258,50.56232445267082,-77.2642079658834,3173.494280767811,2928.9799754016044,0.0,ESCORTS,Escorts Kubota Ltd.,Capital Goods,ESCORTS.NS,11.286456957187529,55.49521147719283,14.376968889770511,0.01308431458283998,ok,20.432692307692303,-10.565110565110567,30.997802872802872,8.065266023394965,-9.520833777880744,17.586099801275708,ok,0.4442924775614749,,,,,,missing,False,66.24911718765847,94.36000000000001,13.0,0.0,30.599999999999998,45.286735156297546,Exit Candidate,10.0,5.0,0.0,0.0,10.0,0.0,9.436000000000002,0.0,0.0,34.436,Below Watchlist,,,,🟢,,,-1.4836226356982636,30.599999999999998,0,,0.0,0.0,,0,,32.0,0,,0.0,0.0,,🟢,36.4,,9.82,0.0,,,,,,,,,31-MAR-2026,ok,,,,,20.0,🟢,NSE500
YESBANK.NS,22.520000457763672,20061624358.0,-0.044036458119285166,-0.02055869593839003,0.030069860558908108,83.30523343997729,0.0,0.0,-0.0043955062166888175,0.08289818822515453,9.113366644021172,64.0340309949964,19.271202444980887,-3.6371431362670403,,quiet_but_not_accelerating,-0.008943919033765383,0.19646054481662445,1.0,-5.931495591546954,,no_obv_signal,1134645379.550886,-0.15752515451649884,-0.18822742520346925,0.0307022706869704,0.0,0.0,0.3215088590837425,0.5032479802398147,-0.18173912115607216,0.0,23.213453898386405,-1.0,22.21958645475932,1.0,1.0,20.570639093929127,22.455185236093435,22.5553543729702,0.0,3.521517831175458,0.0,-5.445818921148405,15.955558592323271,,,,^CNXFIN,-11.616951089681468,0.0,1.0,0.7499553155221214,7.142857142857142,0.4615385812393809,1.0,0.7782353359147081,0.6138949000028093,0.16434043591189873,21.366377118657887,19.70133525764453,1.0,YESBANK,Yes Bank Ltd.,Financial Services,YESBANK.NS,,,,,missing,,,,,,,missing,,,,,,,missing,False,48.01683170399205,27.36,68.4,40.0,47.599999999999994,45.27704951119761,Exit Candidate,5.0,2.5,0.0,0.0,10.0,3.5,2.736,0.0,0.0,23.736,Below Watchlist,,,,🟢,,🟢,3.521517831175458,47.599999999999994,0,,0.0,0.0,,10,🟢,64.0,0,,0.0,0.0,,,32.4,,4.279999999999999,46.42,,,,,,,,,31-MAR-2026,ok,,,,,,,NSE500
IRB.NS,19.25,9553776272.0,-0.011484350618605067,0.006271852450510719,0.03286797356929941,92.45420886819352,0.0,0.0,0.004979160274632333,0.04848588920825387,15.101021689240447,11.222848613873332,81.23136025432018,-5.909641206148775,,quiet_but_not_accelerating,0.004336801527020067,0.14117488049858193,0.36978811677196954,-4.889438990080553,,no_obv_signal,233011115.38401318,-0.09914940639896841,-0.16364647794859466,0.06449707154962625,0.0,0.0,-0.528947408215128,-0.41363753281002147,-0.11530987540510651,0.0,18.42952406937766,1.0,19.249152678262412,1.0,-1.0,22.30937556979795,19.326261577520125,19.358867425031207,0.0,-2.3895057492363354,0.0,-10.424140226015243,0.8672579599225738,0.0,-10.424140226015243,0.8672579599225738,FALLBACK_BROAD_INDEX,-15.31231432038397,0.0,0.0,0.7729582954748693,51.19047619047619,0.6256586284342702,0.0,-0.7754392054383992,-0.32910241997345513,-0.44633678546494404,21.57513749585094,20.48618209106846,0.0,IRB,IRB Infrastructure Developers Ltd.,Construction,IRB.NS,0.027345839595227517,5.7031421165193885,5.97319254645388,0.9560015821449425,ok,0.0,42.85714285714287,-42.85714285714287,11.405593654270971,2.4541573818025615,8.95143627246841,ok,4.250918266577546,,,,,,missing,False,57.75897310386773,27.599999999999998,70.0,40.0,26.0,45.24769193116032,Exit Candidate,10.0,5.0,0.0,0.0,0.0,10.0,2.76,0.0,0.0,27.759999999999998,Below Watchlist,,,,,,,-2.3895057492363354,26.0,0,,0.0,0.0,,0,,7.0,0,,0.0,0.0,,🟢,27.6,,4.61,36.8,,,,,,,,,02-APR-2026,ok,,,,,5.0,,NSE500
ZENSARTECH.NS,450.54998779296875,507772750.0,-0.027992951316447662,0.32457805330708495,0.2274625195768471,95.95589501158746,0.0,0.0,0.7009819029921274,0.43141558716534134,94.36302454721098,8.427203297157611,87.52869171442984,-0.5727985830385585,,quiet_but_not_accelerating,0.04214567205840245,1.361733598308108,0.03455406026751431,-9.199929665660346,,price_not_rising,312024572.73510134,-9.995300661778742,-7.747578377176975,-2.2477222846017675,0.0,0.0,-28.701168372636744,-32.675314824216215,3.9741464515794718,1.0,492.8522549355808,-1.0,461.8130331401695,-1.0,-1.0,558.8056794311003,463.30846890957105,472.1457931392094,0.0,-7.0911196442225615,0.0,-5.783586230654714,-8.221956673002495,0.0,-7.268771028048016,-12.840201372752258,^CNXIT,-46.00916946050647,0.0,0.0,0.7376228790431699,25.396825396825395,0.3240581240401469,0.0,-42.68675796307912,-8.215807395041729,-34.47095056803739,573.8132340117917,559.1827038116231,0.0,ZENSARTECH,Zensar Technolgies Ltd.,Information Technology,ZENSARTECH.NS,,,,,missing,,,,,,,missing,,,,,,,missing,False,71.7145632540556,81.03999999999999,38.6,0.0,11.4,45.22236897621668,Exit Candidate,10.0,0.0,0.0,0.0,0.0,0.0,8.104,0.0,0.0,18.104,Below Watchlist,,,,,,,-7.0911196442225615,11.4,0,,0.0,0.0,,0,,25.0,0,,0.0,0.0,,🟢,92.60000000000001,🟢,20.97,10.5,,,,,,,,,31-MAR-2026,ok,,,,,,,NSE500
